Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Entrepreneurial Interest,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?
6430,24,Male,Science,3.52,7,Consultant,36647,No,700,7.2,Employer,Executive,152098,Entrepreneurship,On-Campus,Yes
6431,30,Female,Arts,2.88,0,Analyst,109031,No,762,4.4,Employer,Consultant,129007,Networking,On-Campus,Yes
6432,32,Male,Economics,3.01,7,Consultant,103615,Yes,474,2.6,Employer,Startup Founder,96517,Skill Enhancement,Online,No
6433,25,Male,Business,2.25,8,Entrepreneur,81328,No,704,6.4,Loan,Marketing Director,72975,Skill Enhancement,Online,No
6434,27,Male,Economics,3.49,0,Manager,43976,No,253,2.3,Self-funded,Startup Founder,172083,Networking,Online,Yes
6435,24,Male,Business,3.19,6,Entrepreneur,45679,Yes,494,7.5,Employer,Executive,138124,Networking,On-Campus,Yes
6436,34,Male,Science,3.8,4,Analyst,108427,No,798,6.2,Employer,Executive,160796,Networking,On-Campus,Yes
6437,21,Female,Engineering,2.4,7,Consultant,83802,No,647,3.2,Self-funded,Consultant,90801,Career Growth,On-Campus,Yes
6438,29,Female,Engineering,3.52,3,Analyst,61501,No,493,8.9,Self-funded,Finance Manager,161599,Skill Enhancement,Online,Yes
6439,24,Male,Science,3.37,1,Consultant,80095,No,420,6.0,Loan,Executive,100010,Networking,Online,Yes
6440,29,Female,Business,2.53,6,Analyst,39283,Yes,275,2.2,Self-funded,Executive,77501,Skill Enhancement,Online,Yes
6441,26,Female,Science,3.33,6,Analyst,107069,Yes,461,7.5,Loan,Finance Manager,181303,Entrepreneurship,On-Campus,Yes
6442,21,Other,Business,3.85,7,Consultant,64511,Yes,414,3.8,Scholarship,Consultant,107514,Entrepreneurship,Online,No
6443,32,Female,Science,3.84,8,Consultant,99518,No,291,8.0,Loan,Marketing Director,91774,Skill Enhancement,Online,No
6444,23,Male,Science,3.44,5,Consultant,60412,Yes,287,4.6,Self-funded,Executive,151354,Entrepreneurship,On-Campus,Yes
6445,31,Male,Science,2.1,2,Engineer,64448,No,791,1.7,Scholarship,Startup Founder,134252,Career Growth,On-Campus,Yes
6446,22,Female,Engineering,3.74,4,Analyst,112011,Yes,676,6.7,Self-funded,Marketing Director,177414,Entrepreneurship,Online,No
6447,29,Male,Business,3.32,2,Engineer,66787,Yes,281,3.8,Employer,Marketing Director,182975,Career Growth,On-Campus,No
6448,32,Male,Science,2.62,9,Engineer,101305,Yes,700,9.5,Loan,Marketing Director,157586,Skill Enhancement,On-Campus,Yes
6449,21,Male,Economics,2.37,8,Entrepreneur,72478,No,444,8.5,Scholarship,Consultant,91571,Skill Enhancement,On-Campus,No
6450,33,Male,Economics,2.23,4,Engineer,89920,Yes,547,4.2,Employer,Startup Founder,111566,Entrepreneurship,On-Campus,Yes
6451,34,Male,Engineering,2.1,6,Engineer,88759,No,631,1.2,Scholarship,Finance Manager,177759,Networking,Online,No
6452,29,Male,Arts,3.51,9,Consultant,69542,No,766,5.8,Loan,Consultant,122545,Networking,Online,Yes
6453,29,Male,Engineering,2.47,6,Consultant,35316,Yes,732,6.8,Scholarship,Consultant,187100,Networking,On-Campus,No
6454,28,Female,Arts,2.05,6,Manager,51858,No,528,7.1,Loan,Executive,82189,Entrepreneurship,Online,No
6455,28,Female,Engineering,2.79,9,Analyst,70149,No,479,4.1,Employer,Marketing Director,199319,Entrepreneurship,Online,Yes
6456,31,Male,Economics,2.97,3,Engineer,86527,No,761,2.3,Employer,Marketing Director,166592,Career Growth,On-Campus,No
6457,34,Male,Science,2.34,3,Engineer,104356,Yes,611,6.0,Employer,Finance Manager,69524,Skill Enhancement,On-Campus,Yes
6458,32,Male,Business,2.09,2,Analyst,49400,No,641,5.4,Scholarship,Finance Manager,105994,Entrepreneurship,On-Campus,No
6459,21,Male,Science,2.38,3,Consultant,69843,Yes,575,9.9,Self-funded,Consultant,196285,Networking,On-Campus,Yes
6460,31,Male,Economics,3.36,8,Consultant,33080,No,524,6.2,Scholarship,Consultant,170978,Networking,On-Campus,Yes
6461,28,Male,Business,2.16,4,Analyst,67005,Yes,355,2.6,Loan,Startup Founder,121811,Entrepreneurship,Online,No
6462,30,Female,Arts,3.11,5,Analyst,74815,No,677,4.3,Scholarship,Executive,180970,Entrepreneurship,Online,No
6463,34,Female,Arts,2.29,3,Consultant,66520,No,752,5.8,Loan,Finance Manager,64578,Networking,On-Campus,Yes
6464,23,Male,Economics,2.39,0,Analyst,82635,No,639,8.5,Employer,Consultant,141308,Career Growth,Online,Yes
6465,31,Male,Business,2.79,6,Consultant,41357,No,508,5.3,Loan,Consultant,138722,Entrepreneurship,On-Campus,Yes
6466,27,Female,Science,2.2,6,Analyst,72325,No,745,8.2,Self-funded,Executive,115095,Career Growth,On-Campus,Yes
6467,31,Female,Economics,2.35,5,Consultant,110159,No,666,2.4,Loan,Finance Manager,102112,Career Growth,On-Campus,No
6468,21,Female,Arts,2.7,3,Manager,70627,No,631,4.4,Loan,Marketing Director,166431,Entrepreneurship,Online,No
6469,21,Female,Economics,2.66,9,Consultant,44233,No,659,5.7,Loan,Executive,112747,Networking,Online,Yes
6470,30,Male,Science,3.5,7,Consultant,45262,No,533,1.2,Employer,Finance Manager,162511,Career Growth,Online,Yes
6471,33,Male,Engineering,2.15,7,Engineer,31555,Yes,420,7.8,Loan,Executive,117476,Skill Enhancement,On-Campus,No
6472,25,Female,Engineering,3.72,0,Consultant,76931,Yes,777,8.5,Employer,Executive,153901,Career Growth,Online,Yes
6473,25,Male,Science,3.63,8,Analyst,93712,Yes,338,3.9,Employer,Marketing Director,112715,Skill Enhancement,Online,Yes
6474,28,Other,Business,3.53,7,Entrepreneur,89560,No,436,9.6,Self-funded,Finance Manager,145930,Skill Enhancement,Online,Yes
6475,27,Female,Economics,2.62,1,Analyst,115547,Yes,608,7.6,Self-funded,Startup Founder,199577,Career Growth,Online,No
6476,28,Female,Science,3.65,8,Engineer,116001,No,540,8.5,Scholarship,Startup Founder,79613,Career Growth,Online,No
6477,26,Male,Engineering,2.37,3,Analyst,101355,No,466,6.9,Scholarship,Consultant,102532,Skill Enhancement,Online,No
6478,26,Female,Arts,2.25,9,Manager,83342,No,418,8.4,Employer,Marketing Director,133361,Career Growth,On-Campus,Yes
6479,22,Male,Science,2.09,5,Entrepreneur,57582,Yes,622,9.8,Employer,Marketing Director,119958,Entrepreneurship,On-Campus,Yes
6480,26,Male,Science,3.88,1,Entrepreneur,82817,Yes,736,8.6,Self-funded,Executive,64937,Networking,On-Campus,No
6481,25,Male,Science,2.62,9,Engineer,64572,Yes,614,5.3,Self-funded,Finance Manager,188311,Career Growth,On-Campus,No
6482,33,Female,Engineering,3.84,3,Entrepreneur,111542,No,602,6.7,Scholarship,Startup Founder,183451,Entrepreneurship,On-Campus,Yes
6483,23,Female,Engineering,2.55,1,Consultant,104397,Yes,655,6.2,Loan,Marketing Director,74925,Career Growth,Online,No
6484,26,Male,Science,3.82,8,Engineer,77614,No,634,5.6,Self-funded,Startup Founder,82062,Career Growth,Online,Yes
6485,28,Male,Science,3.81,8,Manager,90741,No,295,7.9,Scholarship,Executive,88820,Networking,Online,No
6486,29,Female,Business,3.85,4,Entrepreneur,112052,No,527,4.9,Scholarship,Startup Founder,112127,Career Growth,Online,No
6487,21,Female,Arts,2.99,2,Entrepreneur,102028,No,537,3.8,Employer,Startup Founder,98045,Networking,Online,No
6488,23,Female,Economics,3.73,2,Engineer,52062,No,336,1.4,Scholarship,Consultant,113087,Skill Enhancement,Online,Yes
6489,23,Female,Economics,3.9,0,Entrepreneur,59677,No,261,1.8,Self-funded,Consultant,136712,Networking,Online,Yes
6490,31,Male,Economics,2.65,7,Entrepreneur,80219,No,588,3.0,Employer,Marketing Director,111257,Skill Enhancement,Online,No
6491,28,Female,Engineering,2.84,2,Manager,80453,Yes,704,2.4,Scholarship,Executive,133917,Career Growth,On-Campus,Yes
6492,21,Male,Engineering,3.44,3,Manager,59834,No,660,1.3,Employer,Finance Manager,188587,Entrepreneurship,On-Campus,Yes
6493,25,Female,Business,2.6,1,Engineer,53788,No,395,7.3,Self-funded,Marketing Director,125937,Networking,On-Campus,No
6494,23,Female,Engineering,3.51,7,Entrepreneur,54841,No,341,7.8,Self-funded,Executive,107525,Skill Enhancement,Online,Yes
6495,22,Male,Science,2.15,2,Analyst,105945,Yes,790,4.2,Scholarship,Finance Manager,196750,Entrepreneurship,Online,Yes
6496,28,Male,Arts,3.05,1,Engineer,96775,Yes,459,9.9,Loan,Marketing Director,133656,Skill Enhancement,On-Campus,No
6497,23,Female,Arts,2.24,0,Manager,79268,No,405,6.3,Loan,Startup Founder,60405,Networking,Online,Yes
6498,27,Male,Arts,2.59,9,Analyst,74269,No,660,1.9,Self-funded,Startup Founder,194188,Skill Enhancement,Online,Yes
6499,32,Male,Arts,2.52,1,Entrepreneur,86575,No,418,4.3,Loan,Startup Founder,93190,Skill Enhancement,Online,Yes
6500,31,Female,Economics,3.68,1,Engineer,103459,Yes,538,6.2,Employer,Finance Manager,78371,Skill Enhancement,On-Campus,No
6501,21,Male,Economics,2.39,3,Engineer,119935,No,549,9.6,Loan,Startup Founder,178695,Entrepreneurship,On-Campus,No
6502,26,Female,Science,3.62,0,Manager,95355,No,515,7.1,Employer,Marketing Director,69673,Entrepreneurship,Online,Yes
6503,23,Male,Business,3.59,0,Consultant,64742,Yes,657,1.1,Scholarship,Consultant,180682,Career Growth,On-Campus,Yes
6504,28,Female,Engineering,3.0,5,Consultant,48865,No,269,7.0,Loan,Executive,98241,Skill Enhancement,Online,No
6505,26,Male,Engineering,2.47,4,Consultant,102643,Yes,482,6.9,Scholarship,Consultant,169373,Skill Enhancement,Online,No
6506,32,Male,Economics,2.45,0,Engineer,83481,No,304,8.8,Loan,Marketing Director,180274,Career Growth,On-Campus,No
6507,22,Female,Arts,2.93,5,Manager,70046,No,490,2.2,Self-funded,Executive,109355,Skill Enhancement,On-Campus,No
6508,26,Female,Science,2.02,7,Manager,64644,No,467,8.3,Loan,Executive,180782,Career Growth,On-Campus,Yes
6509,27,Male,Business,3.06,4,Consultant,111472,Yes,676,8.9,Scholarship,Executive,109752,Networking,Online,No
6510,25,Male,Economics,3.91,2,Analyst,113578,No,304,8.2,Scholarship,Finance Manager,158133,Networking,Online,Yes
6511,23,Female,Science,2.31,2,Consultant,61083,No,426,4.7,Loan,Executive,117065,Career Growth,On-Campus,Yes
6512,24,Female,Science,3.15,1,Engineer,46792,No,730,7.2,Self-funded,Marketing Director,84493,Entrepreneurship,Online,No
6513,24,Other,Economics,3.92,8,Analyst,95146,Yes,373,8.4,Self-funded,Executive,102575,Skill Enhancement,On-Campus,No
6514,26,Other,Science,3.72,8,Manager,72270,No,516,9.5,Self-funded,Executive,129864,Entrepreneurship,Online,Yes
6515,30,Female,Arts,3.7,6,Entrepreneur,77059,Yes,627,4.0,Employer,Finance Manager,76337,Career Growth,Online,Yes
6516,21,Male,Science,3.64,0,Analyst,57026,Yes,455,2.9,Self-funded,Startup Founder,61018,Career Growth,Online,Yes
6517,31,Male,Business,2.62,0,Manager,111117,Yes,269,7.8,Self-funded,Finance Manager,174323,Networking,Online,Yes
6518,24,Female,Science,3.78,3,Analyst,77448,No,321,1.9,Employer,Finance Manager,123212,Entrepreneurship,Online,No
6519,30,Male,Engineering,3.88,1,Consultant,48915,Yes,325,6.1,Employer,Startup Founder,89751,Skill Enhancement,Online,No
6520,33,Male,Science,2.99,2,Analyst,34208,No,538,8.7,Loan,Finance Manager,80048,Entrepreneurship,On-Campus,No
6521,24,Male,Economics,2.71,1,Analyst,59713,No,492,3.0,Self-funded,Consultant,120160,Entrepreneurship,Online,Yes
6522,30,Male,Engineering,2.83,0,Analyst,110090,No,525,4.5,Employer,Marketing Director,69307,Networking,Online,Yes
6523,21,Male,Economics,2.67,2,Engineer,83408,No,679,8.4,Loan,Finance Manager,65290,Skill Enhancement,Online,Yes
6524,29,Male,Business,2.42,6,Engineer,35189,No,536,5.5,Self-funded,Startup Founder,62932,Networking,Online,Yes
6525,24,Female,Arts,3.24,9,Consultant,88374,No,369,2.6,Employer,Consultant,100025,Networking,On-Campus,No
6526,27,Male,Business,3.13,8,Entrepreneur,54421,Yes,497,1.8,Scholarship,Consultant,68768,Entrepreneurship,On-Campus,No
6527,32,Male,Engineering,2.93,9,Engineer,101778,Yes,588,6.0,Scholarship,Startup Founder,99994,Entrepreneurship,Online,Yes
6528,34,Male,Arts,2.19,8,Entrepreneur,76671,No,567,1.2,Scholarship,Marketing Director,191548,Networking,On-Campus,No
6529,23,Female,Science,3.59,7,Engineer,112234,No,570,4.1,Employer,Finance Manager,129928,Career Growth,Online,Yes
6530,30,Male,Engineering,2.35,5,Manager,84305,No,516,6.5,Employer,Executive,163384,Career Growth,Online,No
6531,32,Female,Arts,2.23,0,Manager,95761,No,532,1.0,Self-funded,Startup Founder,72000,Entrepreneurship,On-Campus,Yes
6532,23,Other,Economics,3.25,7,Analyst,38670,No,734,8.8,Loan,Finance Manager,139241,Skill Enhancement,Online,No
6533,34,Male,Arts,2.8,7,Entrepreneur,87566,No,480,9.6,Scholarship,Marketing Director,157762,Entrepreneurship,On-Campus,Yes
6534,28,Male,Economics,2.12,8,Analyst,72675,Yes,442,4.7,Loan,Consultant,181744,Networking,Online,No
6535,28,Male,Economics,2.71,9,Analyst,101922,No,776,1.4,Employer,Finance Manager,171475,Entrepreneurship,Online,Yes
6536,31,Other,Arts,3.54,5,Engineer,103815,No,594,3.5,Loan,Marketing Director,74211,Career Growth,Online,Yes
6537,32,Female,Business,3.23,2,Engineer,112399,No,506,7.0,Employer,Finance Manager,68209,Entrepreneurship,On-Campus,No
6538,21,Female,Business,2.73,5,Analyst,46692,Yes,780,1.4,Scholarship,Marketing Director,196614,Skill Enhancement,On-Campus,Yes
6539,30,Male,Economics,2.38,7,Engineer,69566,Yes,433,8.7,Self-funded,Executive,67385,Skill Enhancement,On-Campus,No
6540,22,Other,Engineering,3.26,6,Manager,112459,No,437,8.2,Scholarship,Marketing Director,79084,Career Growth,Online,Yes
6541,28,Male,Arts,3.78,7,Manager,76547,No,315,5.2,Employer,Finance Manager,111253,Career Growth,On-Campus,Yes
6542,21,Male,Engineering,3.29,2,Entrepreneur,78825,Yes,537,7.9,Scholarship,Marketing Director,161080,Skill Enhancement,On-Campus,No
6543,32,Female,Business,3.63,7,Manager,76065,No,300,2.5,Employer,Consultant,159604,Networking,Online,No
6544,28,Female,Engineering,3.04,4,Analyst,87523,No,333,9.6,Loan,Consultant,87020,Skill Enhancement,Online,Yes
6545,28,Male,Science,3.44,6,Consultant,96084,No,437,5.5,Self-funded,Startup Founder,98740,Skill Enhancement,On-Campus,No
6546,22,Male,Science,3.79,3,Engineer,95537,No,432,9.9,Scholarship,Consultant,136110,Networking,On-Campus,Yes
6547,24,Male,Business,3.55,2,Analyst,47441,Yes,752,5.7,Loan,Consultant,140212,Entrepreneurship,Online,Yes
6548,26,Male,Engineering,3.82,5,Engineer,43625,No,768,7.4,Employer,Marketing Director,133044,Networking,On-Campus,No
6549,32,Male,Arts,2.86,8,Entrepreneur,40465,Yes,586,8.2,Self-funded,Finance Manager,127579,Networking,On-Campus,Yes
6550,31,Other,Business,3.81,3,Analyst,70520,No,403,8.1,Scholarship,Startup Founder,110220,Entrepreneurship,On-Campus,Yes
6551,29,Female,Science,3.24,8,Analyst,73892,No,367,7.6,Self-funded,Finance Manager,174120,Skill Enhancement,Online,No
6552,28,Female,Business,3.74,2,Analyst,35626,Yes,600,2.2,Loan,Executive,121645,Career Growth,Online,Yes
6553,32,Female,Engineering,2.08,5,Entrepreneur,116965,No,603,4.7,Self-funded,Consultant,193141,Entrepreneurship,On-Campus,Yes
6554,28,Female,Engineering,3.32,4,Analyst,116131,Yes,459,5.9,Self-funded,Finance Manager,193047,Career Growth,Online,Yes
6555,27,Female,Engineering,3.7,8,Engineer,81313,Yes,482,7.4,Scholarship,Startup Founder,67673,Networking,On-Campus,Yes
6556,34,Female,Economics,2.35,5,Consultant,72525,No,373,4.6,Loan,Executive,131325,Entrepreneurship,Online,No
6557,33,Male,Engineering,3.32,1,Analyst,46978,No,382,6.0,Self-funded,Marketing Director,61167,Skill Enhancement,Online,Yes
6558,29,Female,Science,3.65,3,Entrepreneur,40959,Yes,464,4.8,Loan,Marketing Director,125550,Networking,Online,Yes
6559,22,Female,Science,2.58,4,Entrepreneur,89498,Yes,250,7.4,Employer,Finance Manager,171886,Entrepreneurship,Online,No
6560,23,Female,Economics,2.81,8,Analyst,41961,Yes,589,1.7,Self-funded,Marketing Director,114381,Career Growth,Online,Yes
6561,30,Other,Science,3.14,0,Entrepreneur,84423,Yes,635,7.4,Loan,Startup Founder,143872,Career Growth,On-Campus,No
6562,28,Male,Science,3.04,8,Manager,56510,No,484,8.5,Scholarship,Consultant,134183,Skill Enhancement,Online,No
6563,34,Female,Business,2.08,9,Entrepreneur,86479,Yes,496,1.1,Employer,Marketing Director,91272,Entrepreneurship,Online,Yes
6564,26,Male,Engineering,2.2,0,Consultant,44410,No,427,5.8,Self-funded,Finance Manager,77243,Skill Enhancement,Online,Yes
6565,30,Female,Business,2.2,0,Manager,103052,No,556,3.3,Employer,Finance Manager,119340,Entrepreneurship,Online,No
6566,29,Male,Business,2.52,3,Engineer,69593,No,546,4.9,Loan,Marketing Director,147800,Networking,On-Campus,Yes
6567,30,Male,Science,2.49,5,Manager,42119,No,691,7.7,Self-funded,Startup Founder,100122,Career Growth,On-Campus,Yes
6568,24,Male,Arts,3.48,1,Consultant,36482,No,326,8.0,Self-funded,Finance Manager,121653,Networking,On-Campus,No
6569,28,Female,Engineering,3.15,0,Manager,119256,Yes,724,4.6,Scholarship,Finance Manager,69486,Entrepreneurship,Online,Yes
6570,30,Male,Arts,3.53,3,Analyst,84072,Yes,561,1.8,Scholarship,Finance Manager,111669,Networking,Online,No
6571,23,Female,Science,2.14,7,Entrepreneur,111972,No,627,6.5,Loan,Marketing Director,100109,Career Growth,On-Campus,No
6572,23,Male,Economics,2.97,5,Analyst,79061,Yes,477,3.5,Self-funded,Executive,130091,Career Growth,On-Campus,No
6573,28,Female,Business,2.65,4,Analyst,112176,Yes,729,2.0,Employer,Marketing Director,179407,Skill Enhancement,Online,No
6574,25,Female,Science,3.7,0,Analyst,37755,No,645,3.8,Scholarship,Consultant,140344,Networking,On-Campus,No
6575,23,Male,Science,3.42,2,Manager,90675,Yes,590,6.2,Scholarship,Finance Manager,124856,Skill Enhancement,Online,No
6576,30,Male,Arts,3.74,6,Engineer,87358,No,321,9.2,Employer,Executive,184122,Skill Enhancement,Online,No
6577,31,Female,Economics,2.09,9,Entrepreneur,114816,No,655,2.9,Loan,Finance Manager,185158,Entrepreneurship,Online,Yes
6578,21,Female,Business,3.44,2,Manager,97660,No,707,7.9,Loan,Marketing Director,70140,Networking,Online,No
6579,23,Female,Economics,3.08,4,Analyst,50169,No,311,8.8,Self-funded,Finance Manager,69993,Career Growth,On-Campus,No
6580,32,Male,Economics,3.65,5,Consultant,88339,No,754,2.3,Scholarship,Executive,163996,Skill Enhancement,Online,Yes
6581,29,Male,Economics,3.01,8,Consultant,49333,No,697,1.1,Self-funded,Startup Founder,167943,Skill Enhancement,On-Campus,Yes
6582,25,Other,Engineering,3.08,2,Analyst,113585,Yes,277,9.5,Loan,Startup Founder,88631,Skill Enhancement,Online,Yes
6583,32,Male,Economics,2.1,5,Engineer,68986,Yes,746,1.9,Self-funded,Consultant,181477,Skill Enhancement,Online,No
6584,30,Male,Science,3.34,1,Entrepreneur,107659,Yes,765,2.5,Employer,Executive,124923,Skill Enhancement,On-Campus,No
6585,22,Male,Engineering,2.55,8,Manager,90069,Yes,678,4.7,Scholarship,Startup Founder,172011,Career Growth,Online,No
6586,27,Female,Engineering,2.04,8,Engineer,45179,No,646,3.7,Self-funded,Executive,93071,Skill Enhancement,Online,Yes
6587,22,Female,Economics,2.13,6,Consultant,32898,Yes,347,9.8,Scholarship,Marketing Director,113559,Networking,Online,Yes
6588,24,Male,Science,3.91,8,Analyst,53825,No,742,8.4,Self-funded,Finance Manager,191281,Networking,On-Campus,Yes
6589,32,Male,Business,2.69,3,Manager,111563,No,713,6.8,Self-funded,Executive,154880,Entrepreneurship,On-Campus,Yes
6590,27,Male,Economics,3.74,9,Engineer,109327,Yes,509,1.2,Self-funded,Finance Manager,116293,Entrepreneurship,On-Campus,Yes
6591,24,Male,Engineering,3.92,0,Engineer,105059,No,333,3.2,Loan,Marketing Director,67610,Skill Enhancement,Online,Yes
6592,27,Male,Business,3.89,0,Engineer,75667,No,357,2.7,Self-funded,Consultant,129781,Career Growth,On-Campus,No
6593,27,Other,Business,3.76,1,Manager,31245,No,607,3.3,Employer,Marketing Director,179671,Skill Enhancement,Online,Yes
6594,21,Male,Engineering,3.79,9,Entrepreneur,48709,No,599,9.5,Loan,Finance Manager,83756,Career Growth,Online,Yes
6595,26,Male,Business,2.58,2,Manager,86677,Yes,689,4.7,Self-funded,Marketing Director,156483,Entrepreneurship,Online,Yes
6596,29,Female,Science,2.3,1,Analyst,65133,No,540,8.9,Loan,Consultant,175184,Career Growth,On-Campus,No
6597,22,Male,Science,3.28,3,Manager,57689,Yes,730,5.3,Scholarship,Finance Manager,197246,Entrepreneurship,Online,No
6598,34,Female,Economics,2.98,7,Engineer,49522,No,459,7.0,Employer,Consultant,93392,Entrepreneurship,On-Campus,Yes
6599,23,Male,Economics,2.2,2,Entrepreneur,61935,No,364,9.5,Self-funded,Consultant,189654,Networking,Online,No
6600,30,Male,Business,3.36,3,Entrepreneur,71102,Yes,666,6.2,Scholarship,Executive,89942,Networking,Online,No
6601,25,Female,Engineering,3.13,1,Analyst,89293,Yes,350,4.2,Scholarship,Marketing Director,111502,Career Growth,Online,No
6602,29,Female,Science,3.73,0,Analyst,54729,No,626,5.3,Employer,Executive,83030,Networking,On-Campus,No
6603,24,Male,Arts,3.22,7,Consultant,102797,No,602,5.2,Employer,Finance Manager,124321,Entrepreneurship,Online,Yes
6604,21,Female,Economics,3.15,6,Consultant,82420,Yes,282,8.2,Employer,Startup Founder,147546,Networking,Online,No
